ㅅㅏㄷㅏㄱㄷㅏㄹㅣ	sʰ a d a k̚ t a ɾ i
ㅇㅕㄴㅅㅓㄹ	j ɘ n sʰ ʌ ɭ
ㅁㅜㅇㅖ	m u j e
ㄱㅏㅈㅕㄱㅏㄷㅏ	k a d͡ʑ ʌ ɡ a d a
ㅇㅣㄴㅅㅣㄱㄹㅗㄴ	i n ɕʰ i ŋ n o n
ㄱㅏㅈㅣㄱㅏㅈㅣ	k a d͡ʑ i ɡ a d͡ʑ i
ㄱㅜㅇㅈㅓㄴ	k u ŋ d͡ʑ ʌ n
ㄱㅏㄴㅅㅏ	k a n sʰ a
ㄴㅏㄴㅁㅣㄴ	n a n m i n
ㅎㅜㄹ	ɸʷ u ɭ
ㅈㅓㄴㅂㅏㄴㅈㅓㄱ	t͡ɕ ʌ n b a ɲ d͡ʑ ʌ k̚
ㅁㅗㅁㅅㅗ	m o m sʰ o
ㅇㅠㅇㅡㅁ	j u ɯ m
ㄷㅜㄱㅡㄴㄷㅜㄱㅡㄴ	t u ɡ ɯ n d u ɡ ɯ n
ㅇㅡㅁㅅㅗ	ɯ m sʰ o
ㅍㅡㄹㅗㅍㅔㄹㄹㅓ	pʰ ɯ ɾ o pʰ e ɭ ɭ ʌ
ㅇㅘㅇㅣㅅㅕㅊㅡ	w a i ɕʰ ʌ t͡ɕʰ ɯ
ㅇㅡㄴㅇㅣㄴ	ɯ n i n
ㅌㅣㅇㅡㅌ	tʰ i ɯ t̚
ㄹㅣㅂ	ɾ i p̚
ㅇㅣㅅㅡㄹㄹㅏㅁㅏㅂㅏㄷㅡ	i sʰ ɯ ɭ ɭ a m a b a d ɯ
ㅇㅏㄴㅈㅓㅇ	a ɲ d͡ʑ ʌ ŋ
ㄷㅏㄴㄱㅏㅁㅈㅏ	t a n ɡ a m d͡ʑ a
ㅎㅚㄱㅛㄷㅗ	ɸ w e ɡ j o d o
ㅍㅗㄹㄹㅏㄴㄷㅡㅇㅓ	pʰ o ɭ ɭ a n d ɯ ʌ
ㅇㅑㅇㅅㅓㅇ	j a ŋ sʰ ʌ ŋ
ㅅㅗㄴㅈㅜ	sʰ o ɲ d͡ʑ u
ㄱㅗㄺ	k o k̚
ㅅㅔㄴㅌㅣㅁㅣㅌㅓ	s e n tʰ i m i tʰ ʌ
ㅆㅓㄹㄷㅏ	s ɘ ɭ d a
ㅌㅗㄲㅣ	tʰ o k i
ㅅㅔㅁㅌㅡㄹ	sʰ e m tʰ ɯ ɭ
ㅁㅐㄴㄴㅏㄹ	m ɛ n n a ɭ
ㅂㅔㅇㅣㅋㅓㄴ	p e i kʰ ʌ n
ㅂㅏㅇㅇㅜㄹ	p a ŋ u ɭ
ㅎㅜㄴㅈㅏㅇ	ɸʷ u ɲ d͡ʑ a ŋ
ㅅㅜㅇㅓㅄㅇㅣ	sʰ u ʌ p ɕ i
ㄱㅏㅇㅗㄹㅣ	k a o ɾ i
ㅂㅜㄱㄱㅡㄱ	p u k̚ k ɯ k̚
ㄲㅜㄹㅂㅏㅁ	k u ɭ b a m
ㅁㅜㄹ	m u ɭ
ㄱㅜㅇㄷㅜㅇㅇㅣ	k u ŋ d u ŋ i
ㅇㅛㄱㅎㅏㄷㅏ	j o kʰ a d a
ㄱㅜㄴㄷㅔ	k u n d e
ㄱㅟㅇㅕㅂㄷㅏ	k ɥ i j ʌ p̚ t a
ㄷㅡㄱㅌㅔㅁ	t ɯ k̚ tʰ e m
ㄱㅡㅂㄹㅛ	k ɯ m ɲ j o
ㅉㅗㄷㅏ	t͡ɕ o d a
ㄴㅓㅂㅣㅇㅏㄴㅣ	n ʌ b i a n i
ㅇㅣㄴㅇㅛㅇ	i ɲ j o ŋ
ㅈㅗㅇㄹㅠ	t͡ɕ o ŋ ɲ j u
ㄷㅚㅁㄷㅚㅁㅇㅣ	t w e m d w e m i
ㄱㅓㅁㅅㅗㅎㅏㄷㅏ	k ʌ m sʰ o ɦ a d a
ㅇㅣㅁㅗㄱㄱㅜㅂㅣ	i m o k̚ k u b i
ㅅㅓㅇㄱㅘ	sʰ ʌ ŋ k w a
ㅂㅏㅇㅅㅏㅅㅓㄴ	p a ŋ sʰ a sʰ ʌ n
ㅈㅏㅇㅟ	t͡ɕ a ɥ i
ㅎㅓㅇㅕㅇㅅㅣㅁ	h ʌ j ʌ ŋ ɕʰ i m
ㅇㅏㄴㄷㅡㄹㅔㅇㅏ	a n d ɯ ɾ e a
ㅎㅏㅂㅅㅓㅇ	h a p s ʌ ŋ
ㅎㅏㅅㅣㄷㅏ	h a ɕʰ i d a
ㄷㅏㅅㅓㅅ	t a sʰ ʌ t̚
ㅌㅡㄱㅂㅕㄹㅎㅣ	tʰ ɯ k̚ p j ʌ ɾ ʝ i
ㅎㅏㄴㅇㅓ	h a n ʌ
ㄱㅘㄴㅇㅛㅇㄱㅜ	k w a ɲ j o ŋ ɡ u
ㅎㅗㅇㅎㅏㅂ	ɸʷ o ŋ ɦ a p̚
ㄲㅏㅂㅔㄹ	k a b e ɭ
ㅊㅐㅅㅣㄱㅈㅜㅇㅢㅈㅏ	t͡ɕʰ ɛ ɕʰ i k̚ t͡ɕ u ɰ i d͡ʑ a
ㅍㅟㅂ	pʰ ɥ i p̚
ㄱㅗㅇㅂㅜㅈㅏ	k o ŋ b u d͡ʑ a
ㅅㅏㅎㅕㅇ	sʰ a ʝ j ʌ ŋ
ㅇㅏㄹㅍㅏㄴ	a ɭ pʰ a n
ㄱㅗㄱㅣㄱㅕㅂㅃㅏㅇ	k o ɡ i ɡ j ʌ p̚ p a ŋ
ㅁㅓㅍㅣㄴ	m ʌ pʰ i n
ㅂㅣㄱㅜㄹㅡㅁ	p i ɡ u ɾ ɯ m
ㅇㅠㄹㅗㅂㅣㅌㅡ	j u ɾ o b i tʰ ɯ
ㅈㅓㄴㄹㅏㄷㅗ	t͡ɕ ʌ ɭ ɭ a d o
ㅇㅣㄲㅡㄹㄷㅏ	i k ɯ ɭ d a
ㅈㅜㄷㅜ	t͡ɕ u d u
ㅍㅕㄱ	pʰ j ʌ k̚
ㅁㅜㄹㅇㅓㄸㅔㄷㅏ	m u ɾ ʌ t e d a
ㄷㅏㄹㄱㅑㄹ	t a ɭ ɡ j a ɭ
ㅍㅜㅈㅔㄴ	pʰ u d͡ʑ e n
ㅎㅗㄹㅜㄹㅏㄱㅣ	ɸʷ o ɾ u ɾ a ɡ i
ㅅㅓㅇ	s ʌ ŋ
ㄱㅏㅁ	k a m
ㅂㅗㄴㅁㅜㄴ	p o n m u n
ㅅㅏㅌㅏㅇㅅㅜㅅㅜ	sʰ a tʰ a ŋ sʰ u sʰ u
ㅂㅗㄹㄹㅣㅇ	p o ʎ ʎ i ŋ
ㅇㅑㄱㅈㅜ	j a k̚ t͡ɕ u
ㅈㅗㅈㅣㅇㅏ	t͡ɕ o d͡ʑ i a
ㅅㅗㅇㄱㅘㅅㅓㄴ	sʰ o ŋ ɡ w a sʰ ʌ n
ㅋㅡㄴㄱㅏㅅㅣㄱㅗㄱㅣ	k x ɯ n ɡ a ɕʰ i ɡ o ɡ i
ㅂㅗㄱㅓㄴ	p o ɡ ʌ n
ㅇㅕㄱㅏ	j ʌ ɡ a
ㅂㅜㅈㅗㄱㅎㅏㄷㅏ	p u d͡ʑ o kʰ a d a
ㅅㅜㄱㅗㅎㅏㄷㅏ	sʰ u ɡ o ɦ a d a
ㄹㅡㄱ	ɾ ɯ k̚
ㅁㅗㅇㅛㄱㅎㅏㄷㅏ	m o j o kʰ a d a
ㅇㅣㄱㄹㅛㅇ	i ŋ ɲ j o ŋ
ㅅㅡㅂㅎㅏㄷㅏ	sʰ ɯ pʰ a d a
ㄴㅓㄱㅡㄹㅓㅂㄷㅏ	n ʌ ɡ ɯ ɾ ʌ p̚ t a
ㅅㅣㅈㅏㄱ	ɕʰ i d͡ʑ a k̚
ㅊㅏㅇㅣㄴㅏㅌㅏㅇㅜㄴ	t͡ɕʰ a i n a tʰ a u n
ㅂㅔㄹㄹㅣㅈㅡ	p e ʎ ʎ i d͡ʑ ɯ
ㅅㅜㅍㅛ	sʰ u pʰ j o
ㅎㅔㅇㅣㄱㅡ	h e i ɡ ɯ
ㅇㅕㅁㅅㅔㅈㅜㅇㅢ	j ɘ m sʰ e d͡ʑ u ɰ i
ㅈㅏㅇㅡㅁ	t͡ɕ a ɯ m
ㄱㅏㄴㅈㅏㅇ	k a ɲ d͡ʑ a ŋ
ㅈㅣㄱㅡㅁ	t͡ɕ i ɡ ɯ m
ㅇㅏㅍ	a p̚
ㅈㅓㅇㅅㅏㅇㅎㅚㄷㅏㅁ	t͡ɕ ʌ ŋ sʰ a ŋ β w e d a m
ㄱㅕㄹㅈㅓㅇ	k j ʌ ʎ t͡ɕ ʌ ŋ
ㅍㅏㄱㅗㄷㅏ	pʰ a ɡ o d a
ㄷㅜㅇㅓㅅㅓㄴㅓㅅ	t u ʌ sʰ ʌ n ʌ t̚
ㄱㅏㅂㅂㅜㄴㅆㅏ	k a p̚ p u n s a
ㄱㅘㅈㅓㅇ	k w a d͡ʑ ʌ ŋ
ㅅㅓㄴㅈㅓㄴ	sʰ ʌ ɲ d͡ʑ ʌ n
ㄱㅗㅇㅈㅏㅇ	k o ŋ d͡ʑ a ŋ
ㅊㅓㄱ	t͡ɕʰ ʌ k̚
ㅂㅏㄹ	p a ɭ
ㅅㅜㅈㅏㅇㄹㅛㅇ	sʰ u d͡ʑ a ŋ ɲ j o ŋ
ㅈㅓㅇㅅㅣㄴㅂㅜㄴㅇㅕㄹㅂㅕㅇ	t͡ɕ ʌ ŋ ɕʰ i n p u ɲ j ʌ ɭ b j ʌ ŋ
ㅇㅏㅍㅅㅓㄷㅏ	a p s ʌ d a
ㅇㅜㄴㅇㅕㅇㅎㅏㄷㅏ	u ɲ j ʌ ŋ ɦ a d a
ㅁㅏㅅㅜㄹㅅㅏ	m a sʰ u ɭ s a
ㅂㅜㄹㄱㅏㅍㅣㅎㅏㄷㅏ	p u ɭ ɡ a pʰ i ɦ a d a
ㅁㅣㄴㅈㅜㅇ	m i ɲ d͡ʑ u ŋ
ㅈㅓㅁㅍㅡ	t͡ɕ ʌ m pʰ ɯ
ㅈㅏㅂㅈㅣ	t͡ɕ a p̚ t͡ɕ i
ㅎㅜㅈㅣ	ɸʷ u d͡ʑ i
ㅂㅣㅅㅈㅏㄹㅜ	p i t̚ t͡ɕ a ɾ u
ㄷㅗㄱㅌㅡㄱㅎㅏㄷㅏ	t o k̚ tʰ ɯ kʰ a d a
ㅅㅡㅌㅏㅂㅓㄱㅅㅡ	sʰ ɯ tʰ a b ʌ k s ɯ
ㄷㅏㄴㄴㅕㅁㅎㅏㄷㅏ	t a n ɲ j ʌ m ɦ a d a
ㄴㅠㄷㅔㄹㄹㅣ	ɲ j u d e ʎ ʎ i
ㅊㅓㅇㅅㅗㄴㅕㄴ	t͡ɕʰ ʌ ŋ sʰ o ɲ j ʌ n
ㅈㅏㅇㅇㅣㄴㅇㅓㄹㅡㄴ	t͡ɕ a ŋ i n ʌ ɾ ɯ n
ㄸㅣㅇㅏㅅ	t i a t̚
ㅂㅣㄴㄱㅗㄴ	p i n ɡ o n
ㅎㅡㄴㅎㅣ	x ɯ n ʝ i
ㅇㅟㄱㅣ	ɥ i ɡ i
ㅅㅣㄹㅊㅔ	ɕʰ i ʎ t͡ɕʰ e
ㄴㅡㅇㄹㅕㄱ	n ɯ ŋ ɲ j ʌ k̚
ㅅㅓㅌㅜㄹㅡㄷㅏ	sʰ ɘ tʰ u ɾ ɯ d a
ㅇㅏㅁㅜㄱㅓㅅ	a m u ɡ ʌ t̚
ㅎㅜㄹㄹㅠㅇㅎㅏㄷㅏ	ɸʷ u ʎ ʎ j u ŋ ɦ a d a
ㅉㅣㅁㅈㅣㄹㅂㅏㅇ	t͡ɕ i m d͡ʑ i ɭ b a ŋ
ㅎㅗㅇ	ɸʷ o ŋ
ㄱㅏㅅㅣㄷㅏ	k a ɕʰ i d a
ㄸㅓㄹㄹㅣㄷㅏ	t ʌ ʎ ʎ i d a
ㄴㅏㅁㅇㅢㅈㅏ	n a m ɰ i d͡ʑ a
ㅅㅣㄹㅅㅡㅂ	ɕʰ i ɭ s ɯ p̚
ㅈㅣㅂㅇㅗㄹㅣ	t͡ɕ i b o ɾ i
ㄷㅡㅅ	t ɯ t̚
ㄱㅡㅁㄱㅏㅇㅁㅗㅊㅣ	k ɯ m ɡ a ŋ m o t͡ɕʰ i
ㅁㅜㄹㅣ	m u ɾ i
ㅈㅏㄱㄱㅏ	t͡ɕ a k̚ k a
ㅂㅣㅈㄷㅏ	p i t̚ t a
ㅌㅡㄱㅈㅓㅇ	tʰ ɯ k̚ t͡ɕ ʌ ŋ
ㄱㅗㅇㅡㄹ	k o ɯ ɭ
ㅂㅏㅇㄱㅘㅇ	p a ŋ ɡ w a ŋ
ㄲㅏㅁㅏㄱㅟㅅㄱㅘ	k a m a ɡ ɥ i t̚ k w a
ㄱㅕㄹㅎㅏㅂㅎㅏㄷㅏ	k j ʌ ɾ ɦ a pʰ a d a
ᆫㄷㅔ	n d e
ㅆㅏㄹㅆㅏㄹㅎㅣ	s a ɭ s a ɾ ʝ i
ㅌㅏ	tʰ a
ㄴㅏㄴㅊㅗ	n a ɲ t͡ɕʰ o
ㅇㅕㄴㅎㅏㅂ	j ʌ n ɦ a p̚
ㅅㅕㅌㅓ	ɕʰ ʌ tʰ ʌ
ㅇㅓㅂㅈㅗㅇ	ʌ p̚ t͡ɕ o ŋ
ㅊㅓㄴㄷㅏㅇ	t͡ɕʰ ʌ n d a ŋ
ㄷㅟㅅㅓㄲㄷㅏ	t ɥ i sʰ ʌ k̚ t a
ㄹㅜㅂㅡㄹ	ɾ u b ɯ ɭ
ㅈㅜㄹㄷㅏ	t͡ɕ u ɭ d a
ㄹㅓㅁ	ɾ ʌ m
ㅂㅣㅂㅣㅁ	p i b i m
ㅂㅜㄹㄹㅏ	p u ɭ ɭ a
ㅁㅜㅅㅏ	m u sʰ a
ㅅㅔㄹㅠㅁ	sʰ e ɾ j u m
ㅇㅛㄹㅏㅁ	j o ɾ a m
ㄱㅗㅈㅣㅂㅎㅏㄷㅏ	k o d͡ʑ i pʰ a d a
ㅈㅏㅁㄱㅣㄷㅏ	t͡ɕ a m ɡ i d a
ㅅㅏㅅㅡㄹ	sʰ a sʰ ɯ ɭ
ㅎㅏㅇㅣㅎㅣㄹ	h a i ʝ i ɭ
ㅊㅜㄹㅅㅏㄴ	t͡ɕʰ u ɭ s a n
ㅇㅗㅁㅡㄹㄹㅔㅅ	o m ɯ ɭ ɭ e t̚
ㄹㅗㄹㄹㅓㅋㅗㅅㅡㅌㅓ	ɾ o ɭ ɭ ʌ kʰ o sʰ ɯ tʰ ʌ
ㅈㅔㅎㅏㄴㅎㅏㄷㅏ	t͡ɕ e ɦ a n ɦ a d a
ㅁㅗㅇㄷㅜㅇㅇㅣ	m o ŋ d u ŋ i
ㅌㅗㄹㅗㄱ	tʰ o ɾ o k̚
ㅅㅏㅇㅌㅜㅁㅔ	sʰ a ŋ tʰ u m e
ㅅㅣㄱㄷㅏㅇ	ɕʰ i k̚ t a ŋ
ㅈㅡㅇ	t͡ɕ ɯ ŋ
ㅇㅓㄹㅇㅡㅁㄱㅘㅈㅏ	ʌ ɾ ɯ m ɡ w a d͡ʑ a
ㅅㅜㅅㅓㅇ	sʰ u sʰ ʌ ŋ
ㅅㅓㄹㅏㅂ	sʰ ʌ ɾ a p̚
ㄷㅡㅇㄱㅓㄹ	t ɯ ŋ ɡ ʌ ɭ
ㄴㅓㅌㅡ	n ʌ tʰ ɯ
ㄷㅜㄹㅣㅇㅏㄴ	t u ɾ i a n
ㅊㅓㄴㄹㅣㅁㅏ	t͡ɕʰ ʌ ʎ ʎ i m a
ㅂㅕㄴㅎㅏㄷㅏ	p j ɘ n ɦ a d a
ㅈㅗㄱㅡㅁ	t͡ɕ o ɡ ɯ m
ㅂㅜㄺㅇㅡㄴㅂㅜㄹㅣㅎㅢㄴㅈㅜㄱㅈㅣ	p u ɭ ɡ ɯ n b u ɾ i ʝ i ɲ d͡ʑ u k̚ t͡ɕ i
ㅇㅛㅇㅇㅓㄴ	j o ŋ ʌ n
ㅇㅚㅂㅗㄱㅅㅏㄱㅡㄴ	w e b o k s a ɡ ɯ n
ㅅㅏㄴㅇㅓㅂ	sʰ a n ʌ p̚
ㅅㅏㅃㅜㄴㅅㅏㅃㅜㄴ	sʰ a p u n sʰ a p u n
ㅌㅗㅇㅂㅏㄹ	tʰ o ŋ b a ɭ
ㅈㅓㅈㅏㅇ	t͡ɕ ʌ d͡ʑ a ŋ
ㅎㅘㄹㅅㅣㅇㅟ	ɸ w a ɭ ɕ i ɥ i
ㅇㅗㄷㅡㅇ	o d ɯ ŋ
ㅎㅏㄴㅇㅑㄱ	h a ɲ j a k̚
ㅂㅜㅂㅜㄴ	p u b u n
ㄴㅗㄹㄹㅏㄷㅏ	n o ɭ ɭ a d a
ㅅㅏㅇㅣㅌㅡ	sʰ a i tʰ ɯ
ㄴㅓㄼㅎㅣㄷㅏ	n ʌ ɭ pʰ i d a
ㅇㅓㄵㄷㅏ	ʌ n t a
ㅈㅔㅅㅏ	t͡ɕ e sʰ a
ㅁㅣㄴㄱㅜㄱ	m i n ɡ u k̚
ㄷㅗㅇㅂㅏㅇ	t o ŋ b a ŋ
ㅌㅡㄹㅓㅇㅋㅡ	tʰ ɯ ɾ ʌ ŋ k x ɯ
ㅇㅣㄴㅎㅏㄷㅏ	i n ɦ a d a
ㅇㅕㄱ	j ʌ k̚
ㄱㅜㄹㄷㅏ	k u ɭ d a
ㅅㅠㅍㅓㅅㅡㅌㅏ	ɕʰ u pʰ ʌ sʰ ɯ tʰ a
ㅇㅜㄴㄷㅗㅇㄹㅑㅇ	u n d o ŋ ɲ j a ŋ
ㄱㅕㄹㄹㅗㄴ	k j ʌ ɭ ɭ o n
ㅇㅣㄹㅈㅏ	i ʎ t͡ɕ a
ㅇㅜㅂㅣㄷㅏ	u b i d a
ㄲㅏㅁㅏㄱㄴㅜㄴ	k a m a ŋ n u n
ㅂㅐㅅㅣㄴㅎㅏㄷㅏ	p ɛ ɕʰ i n ɦ a d a
ㅇㅕㅇㅅㅏ	j ʌ ŋ sʰ a
ㄱㅕㅇㄹㅕㄴ	k j ʌ ŋ ɲ j ʌ n
ㅅㅏㄹㅡㄹㅡ	sʰ a ɾ ɯ ɾ ɯ
ㅇㅗㅋㅔㅇㅣ	o kʰ e i
ㅈㅓㅇㅂㅕㄴ	t͡ɕ ʌ ŋ b j ʌ n
ㄱㅜㄹㅠ	k u ɾ j u
ㅅㅡㅂㄱㅘㄴ	sʰ ɯ p̚ k w a n
ㅌㅔㄹㅓㅂㅓㅁ	tʰ e ɾ ʌ b ʌ m
ㄱㅓㄴㄱㅏㅇㅎㅣ	k ɘ n ɡ a ŋ ʝ i
ㅁㅏㅇㅡㄹ	m a ɯ ɭ
ㅇㅗㄷㅔㅇ	o d e ŋ
ㅌㅏㄹㅈㅗㅅㅓㄴ	tʰ a ʎ d͡ʑ o sʰ ʌ n
ㅇㅏㄱㅅㅓㅇ	a k s ʌ ŋ
ㄲㅗㅊㅂㅕㅇ	k o t̚ p j ʌ ŋ
ㅅㅏㅇㅜㄴㅏ	sʰ a u n a
ㅌㅖㄴ	tʰ j e n
ㅂㅜㄹㅆㅏㅇㄴㅗㅁ	p u ɭ s a ŋ n o m
ㅅㅗㄹ	sʰ o ɭ
ㅇㅕㅇㅣㄴ	j ʌ i n
ㅇㅑㅅㅣㄱ	j a ɕʰ i k̚
ㄱㅛㅎㅘㄹㅎㅏㄷㅏ	k j o β w a ɾ ɦ a d a
ㅊㅣㄴㅈㅓㅇ	t͡ɕʰ i ɲ d͡ʑ ʌ ŋ
ㅈㅓㄱㄱㅡㄱㅈㅓㄱ	t͡ɕ ʌ k̚ k ɯ k̚ t͡ɕ ʌ k̚
ㅅㅔㅁㅍㅏㄴ	sʰ e m pʰ a n
ㄷㅔㄹㅕㅇㅗㄷㅏ	t e ɾ j ʌ o d a
ㅇㅠㄱㅈㅣ	j u k̚ t͡ɕ i
ㄹㅑㅇㅂㅏㄴ	ɾ j a ŋ b a n
ㅇㅏㄹㄹㅣㅂㅏㅂㅏ	a ʎ ʎ i b a b a
ㅇㅗㄹㅏㅂㅓㄴㅣㅁ	o ɾ a b ʌ n i m
ㄱㅗㄹㅏㄴㅣ	k o ɾ a n i
ㅇㅐㄱㅜㄱㅈㅏ	ɛ ɡ u k̚ t͡ɕ a
ㅂㅗㄴㅈㅣㄹ	p o ɲ d͡ʑ i ɭ
ㅌㅔㄹㅍㅔㄴ	tʰ e ɭ pʰ e n
ㅇㅓㄱㄹㅠ	ʌ ŋ ɲ j u
ㅈㅣㄹㅌㅜ	t͡ɕ i ɭ tʰ u
ㅊㅔㅇㅠㄱㄱㅘㄴ	t͡ɕʰ e j u k̚ k w a n
ㅊㅏㄱㅎㅏㄷㅏ	t͡ɕʰ a kʰ a d a
ㅈㅓㅇㅊㅣㅈㅓㄱ	t͡ɕ ʌ ŋ t͡ɕʰ i d͡ʑ ʌ k̚
ㄲㅡㄶㄷㅏ	k ɯ n tʰ a
ㅇㅔ	e
ㅊㅓㄱㅅㅜ	t͡ɕʰ ʌ k s u
ㅇㅣㄴㄷㅗ	i n d o
ㄱㅓㅁㅅㅜㄹ	k ɘ m sʰ u ɭ
ㅈㅗㄹㄷㅏ	t͡ɕ o ɭ d a
ㄸㅔ	t e
ㅇㅣㅅㅡㄹㅏㅇㅔㄹ	i sʰ ɯ ɾ a e ɭ
ㄷㅓ	t ʌ
ㅅㅏㅁㅎㅏㄴ	sʰ a m ɦ a n
ㅇㅗㅅ	o t̚
ㅇㅖㅅㅜㄹㄱㅏ	j e sʰ u ɭ ɡ a
ㅇㅣㄹㅂㅏㄴㅈㅓㄱ	i ɭ b a ɲ d͡ʑ ʌ k̚
ㅁㅣㄴㅎㅘ	m i n β w a
ㅇㅚㄴㅉㅗㄱ	w e ɲ t͡ɕ o k̚
ㅅㅏㅇㅇㅓㅂ	sʰ a ŋ ʌ p̚
ㅅㅏㅇㄷㅏㅇㅎㅏㄷㅏ	sʰ a ŋ d a ŋ ɦ a d a
ㅅㅡㅋㅔㅇㅣㅌㅡㅂㅗㄷㅡ	sʰ ɯ kʰ e i tʰ ɯ b o d ɯ
ㅂㅜㅈㅜㅁㅂㅜㄹㅏ	p u d͡ʑ u m b u ɾ a
ㅇㅏㄹㄹㅕㅈㅣㄷㅏ	a ʎ ʎ j ʌ d͡ʑ i d a
ㅊㅓㅇㅈㅣㄴㄱㅣ	t͡ɕʰ ʌ ŋ d͡ʑ i n ɡ i
ㅂㅓㅁㅈㅚㅈㅏ	p ɘ m d͡ʑ w e d͡ʑ a
ㄴㅗㄴㅇㅢ	n o n ɰ i
ㅆㅣㅂ	ɕ i p̚
ㅂㅏㅇㅅㅗㅇ	p a ŋ sʰ o ŋ
ㄴㅗㄹㅡㄴㅈㅏㅇㅟ	n o ɾ ɯ ɲ d͡ʑ a ɥ i
ㅈㅣㅂㅇㅓㄴㅓㅎㄷㅏ	t͡ɕ i b ʌ n ʌ tʰ a
ㅁㅏㅇㅜㅈㅏ	m a u d͡ʑ a
ㄷㅗㅇㅇㅣㄹㅎㅏㄷㅏ	t o ŋ i ɾ ɦ a d a
ㅋㅗㄹㄹㅏㅂㅗ	kʰ o ɭ ɭ a b o
ㄹㅏㅇㅣㅁ	ɾ a i m
ㅂㅏㄴㅑ	p a ɲ j a
ㅈㅓㅂㅈㅗㅇㅎㅏㄷㅏ	t͡ɕ ʌ p̚ t͡ɕ o ŋ ɦ a d a
ㅂㅜㄷㅣㅈㅊㅣㄷㅏ	p u d i t̚ t͡ɕʰ i d a
ㅇㅏㅂㅡㄹㅏㅎㅏㅁ	a b ɯ ɾ a ɦ a m
ㅇㅛㅇㄱㅏㅁㅎㅏㄷㅏ	j o ŋ ɡ a m ɦ a d a
ㅎㅘㅈㅏㅇㅅㅣㄹ	ɸ w a d͡ʑ a ŋ ɕʰ i ɭ
ㄷㅏㄴㅊㅜ	t a ɲ t͡ɕʰ u
ㅅㅣㄴㅅㅣㅇㅏ	ɕʰ i n ɕʰ i a
ㄱㅓㄴㄴㅓㅍㅕㄴ	k ɘ n n ʌ pʰ j ʌ n
ㄱㅙㅇㅇㅣ	k w ɛ ŋ i
ㅅㅏㅎㅑㅇㄱㅗㅇㅑㅇㅇㅣ	sʰ a ʝ j a ŋ ɡ o j a ŋ i
ㅅㅗㅇㅛㅇㄷㅗㄹㅇㅣ	sʰ o j o ŋ d o ɾ i
ㅈㅅ	t͡ɕ w e sʰ o ŋ
ㅁㅏㄴㅜㄹㅏ	m a n u ɾ a
ㅊㅗㅇㄱㅏㄱ	t͡ɕʰ o ŋ ɡ a k̚
ㅇㅢㅈㅔ	ɰ i d͡ʑ e
ㅉㅏㅇㄲㅗㄹㄹㅏ	t͡ɕ a ŋ k o ɭ ɭ a
ㅈㅏㅁㄲㅏㄴ	t͡ɕ a m k a n
ㅌㅓㄹㅇㅓㄴㅗㅎㄷㅏ	tʰ ʌ ɾ ʌ n o tʰ a
ㅇㅞㅂ	w e p̚
ㅌㅗㅅㅡㅌㅓ	tʰ o sʰ ɯ tʰ ʌ
ㅂㅏㄺㅈㅟ	p a k̚ t͡ɕ ɥ i
ㄱㅖㅅㅗㄱㄷㅚㄷㅏ	k j e sʰ o k̚ t w e d a
ㅊㅓㅇㅎㅏㄷㅏ	t͡ɕʰ ʌ ŋ ɦ a d a
ㅋㅏㄴㅏ	kʰ a n a
ㅍㅜㅁㅈㅣㄹ	pʰ u m d͡ʑ i ɭ
ㅎㅡㄺ	x ɯ k̚
ㅅㅜㄱㄷㅏㅂ	sʰ u k̚ t a p̚
ㄱㅏㅈㅣ	k a d͡ʑ i
ㅇㅣㄱㅗㅅ	i ɡ o t̚
ㅊㅔㅈㅓㄱ	t͡ɕʰ e d͡ʑ ʌ k̚
ㄱㅏㅁㄱㅣㄷㅏ	k a m ɡ i d a
ㅇㅠㄷㅜ	j u d u
ㅋㅏㅂㅗㅂㅔㄹㅡㄷㅔ	kʰ a b o b e ɾ ɯ d e
ㅈㅓㅁㅈㅜ	t͡ɕ ʌ m d͡ʑ u
ㅅㅣㄴㄱㅣㄹㅜ	ɕʰ i n ɡ i ɾ u
ㅈㅚㅅㅜ	t͡ɕ w e sʰ u
ㅈㅏㅁㄱㅡㄷㅏ	t͡ɕ a m ɡ ɯ d a
ㄴㅡㅇㄱㅕㄱ	n ɯ ŋ ɡ j ʌ k̚
ㅁㅣㄴㅕ	m i ɲ j ʌ
ㅅㅡㅍㅓㄴㅈㅣ	sʰ ɯ pʰ ʌ ɲ d͡ʑ i
ㅂㅓㅁㅇㅣㄴ	p ɘ m i n
ㅁㅏㄹㅣ	m a ɾ i
ㅎㅗㄴㄹㅏㄴ	ɸʷ o ɭ ɭ a n
ㅂㅏㅇㄱㅗㅇ	p a ŋ ɡ o ŋ
ㄴㅏㅍㅗㄹㄹㅣ	n a pʰ o ʎ ʎ i
ㅅㅗㄱㅇㅗㅅ	sʰ o ɡ o t̚
ㅎㅘㅂㅜㄴ	ɸ w a b u n
ㅅㅜㅎㅗ	sʰ u β o
ㄷㅓㅍㅂㅏㅂ	t ʌ p̚ p a p̚
ㅇㅣㄴㅌㅓㅂㅠ	i n tʰ ʌ b j u
ㄱㅗㅁㅗㅂㅜ	k o m o b u
ㄴㅓㄳ	n ʌ k̚
ㅈㅔㄱㅗㅇ	t͡ɕ e ɡ o ŋ
ㅅㅏㅊㅓㄴ	sʰ a t͡ɕʰ ʌ n
